order_id,order_date,ship_date,customer_id,product_id,category_x,sub_category_x,quantity,sales,discount,profit,order_month,profit_margin_pct,shipping_days,product_name,category_y,sub_category_y,unit_cost,list_price,customer_name,segment,region,city
NM202401886167,2024-01-13,2024-01-14,CU0093,PR515,Furniture,Bookcases,4,2289.24,0.0,1022.12,January,44.64887910398211,1.0,Corner Case,Furniture,Bookcases,316.78,572.31,Taylor Bell,Consumer,East,New York
NM202401246686,2024-01-01,2024-01-08,CU0034,PR502,Technology,Phones,5,634.4,0.6,-177.8,January,-28.02648171500631,7.0,Pixel Mini,Technology,Phones,162.44,317.2,Quinn Bell,Corporate,East,New York
NM202401927812,2024-01-15,2024-01-18,CU0143,PR512,Furniture,Tables,2,975.73,0.3,-39.39,January,-4.036977442530208,3.0,Standing Desk,Furniture,Tables,507.56,696.95,Riley Ray,Corporate,South,Atlanta
NM202401508497,2024-01-23,2024-01-24,CU0113,PR505,Technology,Accessories,5,388.48,0.6,-174.12,January,-44.82084019769357,1.0,BT Mouse,Technology,Accessories,112.52,194.24,Taylor Hunt,Corporate,South,Atlanta
NM202401695852,2024-01-20,2024-01-25,CU0052,PR506,Technology,Accessories,5,2778.65,0.15,1137.25,January,40.92814856135173,5.0,Keyboard X,Technology,Accessories,328.28,653.8,Sam Hunt,Home Office,East,Boston
NM202401339315,,,CU0113,PR515,Furniture,Bookcases,4,1831.39,0.2,564.27,,30.81102332108398,,Corner Case,Furniture,Bookcases,316.78,572.31,Taylor Hunt,Corporate,South,Atlanta
NM202401257247,,,CU0026,PR511,Furniture,Chairs,2,237.62,0.0,112.28,,47.251914821984684,,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Roy,Consumer,South,Atlanta
NM202401641485,2024-01-13,2024-01-19,CU0084,PR512,Furniture,Tables,5,2962.04,0.15,424.24,January,14.322561477900367,6.0,Standing Desk,Furniture,Tables,507.56,696.95,Morgan Hunt,Corporate,South,Atlanta
NM202401573061,2024-01-11,2024-01-13,CU0087,PR507,Technology,Machines,4,145.15,0.15,65.75,January,45.297967619703755,2.0,LaserJet 100,Technology,Machines,19.85,42.69,Sam Roy,Corporate,South,Miami
NM202401146693,2024-01-20,2024-01-23,CU0039,PR507,Technology,Machines,7,298.83,0.0,159.88,January,53.50199109861794,3.0,LaserJet 100,Technology,Machines,19.85,42.69,Quinn Roy,Consumer,East,Boston
NM202401846263,2024-01-23,2024-01-24,CU0078,PR501,Technology,Phones,3,2496.14,0.2,355.91,January,14.258414992748806,1.0,Galaxy S,Technology,Phones,713.41,1040.06,Taylor Ray,Consumer,South,Miami
NM202401635476,,,CU0068,PR503,Technology,Phones,6,650.54,0.3,62.0,,9.530543855873583,,iView 11,Technology,Phones,98.09,154.89,Jamie Ray,Consumer,West,Seattle
NM202401256262,2024-01-29,2024-01-30,CU0049,PR514,Furniture,Bookcases,8,1801.8,0.15,521.56,January,28.946608946608944,1.0,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Sam Bell,Corporate,Central,Dallas
NM202401201901,2024-01-02,2024-01-06,CU0169,PR504,Technology,Accessories,3,2183.76,0.0,903.99,January,41.39603253104737,4.0,USB Hub,Technology,Accessories,426.59,727.92,Morgan Ray,Home Office,South,Atlanta
NM202401186211,2024-01-07,2024-01-07,CU0149,PR512,Furniture,Tables,4,2787.8,0.0,757.56,January,27.174115790228853,0.0,Standing Desk,Furniture,Tables,507.56,696.95,Morgan Cruz,Corporate,West,Los Angeles
NM202401256017,2024-01-09,2024-01-16,CU0145,PR514,Furniture,Bookcases,8,1907.78,0.1,627.54,January,32.89372988499722,7.0,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Hunt,Corporate,South,Atlanta
NM202401491783,,,CU0080,PR524,Office Supplies,Art,6,405.65,0.2,10.01,,2.467644521138913,,Sketch Pad,Office Supplies,Art,65.94,84.51,Drew Bell,Corporate,South,Atlanta
NM202401960084,2024-01-26,2024-01-27,CU0228,PR503,Technology,Phones,6,789.94,0.15,201.4,January,25.495607261310983,1.0,iView 11,Technology,Phones,98.09,154.89,Taylor Ray,Corporate,West,Los Angeles
NM202401566371,2024-01-11,2024-01-16,CU0204,PR511,Furniture,Chairs,7,706.92,0.15,268.23,January,37.94347309455102,5.0,Mesh Chair,Furniture,Chairs,62.67,118.81,Morgan Bell,Home Office,Central,Dallas
NM202401227646,2024-01-14,2024-01-18,CU0175,PR515,Furniture,Bookcases,4,1831.39,0.2,564.27,January,30.81102332108398,4.0,Corner Case,Furniture,Bookcases,316.78,572.31,Riley Fox,Consumer,Central,Dallas
NM202401869577,2024-01-22,2024-01-29,CU0229,PR517,Office Supplies,Binders,5,309.54,0.3,70.24,January,22.691736124571943,7.0,Poly Binder,Office Supplies,Binders,47.86,88.44,Drew Bell,Corporate,Central,Chicago
NM202401583669,2024-01-14,2024-01-19,CU0104,PR516,Office Supplies,Binders,8,65.55,0.15,26.51,January,40.44241037376049,5.0,Ring Binder,Office Supplies,Binders,4.88,9.64,Riley Wood,Home Office,East,New York
NM202401181765,2024-01-12,2024-01-17,CU0087,PR507,Technology,Machines,1,29.88,0.3,10.03,January,33.56760374832664,5.0,LaserJet 100,Technology,Machines,19.85,42.69,Sam Roy,Corporate,South,Miami
NM202401926119,2024-01-23,2024-01-25,CU0040,PR507,Technology,Machines,6,179.3,0.3,60.2,January,33.575013943112104,2.0,LaserJet 100,Technology,Machines,19.85,42.69,Casey Hunt,Consumer,West,Los Angeles
NM202401677112,2024-01-11,2024-01-11,CU0154,PR504,Technology,Accessories,5,3639.6,0.0,1506.65,January,41.396032531047375,0.0,USB Hub,Technology,Accessories,426.59,727.92,Sam Lee,Consumer,South,Miami
NM202401612886,2024-01-03,2024-01-09,CU0008,PR520,Office Supplies,Paper,2,19.8,0.0,9.38,January,47.37373737373737,6.0,Sticky Notes,Office Supplies,Paper,5.21,9.9,Riley Dean,Consumer,South,Atlanta
NM202401384823,,,CU0057,PR502,Technology,Phones,1,190.32,0.4,27.88,,14.649012189995798,,Pixel Mini,Technology,Phones,162.44,317.2,Casey Lee,Corporate,Central,Dallas
NM202401135071,2024-01-08,2024-01-08,CU0148,PR516,Office Supplies,Binders,7,67.48,0.0,0.0,January,0.0,0.0,Ring Binder,Office Supplies,Binders,4.88,9.64,Alex Shah,Corporate,South,Atlanta
NM202401137366,2024-01-04,2024-01-05,CU0006,PR515,Furniture,Bookcases,6,2747.09,0.2,846.41,January,30.811149252481712,1.0,Corner Case,Furniture,Bookcases,316.78,572.31,Alex Dean,Consumer,South,Atlanta
NM202401407068,2024-01-26,2024-02-01,CU0129,PR514,Furniture,Bookcases,5,1059.88,0.2,259.73,January,24.505604408046196,6.0,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Quinn Roy,Home Office,South,Atlanta
NM202401316913,2024-01-28,2024-01-31,CU0041,PR516,Office Supplies,Binders,1,8.68,0.1,3.8,January,43.77880184331797,3.0,Ring Binder,Office Supplies,Binders,4.88,9.64,Sam Dean,Corporate,South,Miami
NM202401194882,2024-01-26,2024-01-28,CU0048,PR512,Furniture,Tables,4,2230.24,0.2,200.0,January,8.967644737786069,2.0,Standing Desk,Furniture,Tables,507.56,696.95,Alex Dean,Corporate,West,Los Angeles
NM202401570223,2024-01-25,2024-01-26,CU0148,PR503,Technology,Phones,8,1239.12,0.0,454.4,January,36.671186002969854,1.0,iView 11,Technology,Phones,98.09,154.89,Alex Shah,Corporate,South,Atlanta
NM202401345483,2024-01-12,2024-01-14,CU0172,PR524,Office Supplies,Art,1,67.61,0.2,1.67,January,2.4700488093477295,2.0,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Lee,Home Office,Central,Chicago
NM202401488868,2024-01-18,2024-01-25,CU0053,PR504,Technology,Accessories,3,2183.76,0.0,903.99,January,41.39603253104737,7.0,USB Hub,Technology,Accessories,426.59,727.92,Alex Lee,Corporate,East,New York
NM202401533019,2024-01-19,2024-01-24,CU0082,PR520,Office Supplies,Paper,3,25.25,0.15,9.62,January,38.0990099009901,5.0,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Ray,Consumer,East,New York
NM202401541737,2024-01-21,2024-01-25,CU0194,PR507,Technology,Machines,7,298.83,0.0,159.88,January,53.50199109861794,4.0,LaserJet 100,Technology,Machines,19.85,42.69,Casey Bell,Consumer,West,Seattle
NM202401350490,2024-01-25,2024-02-01,CU0227,PR509,Technology,Machines,4,2649.88,0.0,1305.04,January,49.24902259724968,7.0,Shredder S,Technology,Machines,336.21,662.47,Jamie Cruz,Corporate,West,Los Angeles
NM202401365973,2024-01-17,2024-01-21,CU0005,PR520,Office Supplies,Paper,1,9.9,0.0,4.69,January,47.37373737373737,4.0,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Fox,Home Office,East,New York
NM202401382718,,,CU0175,PR509,Technology,Machines,7,4637.29,0.0,2283.82,,49.24902259724969,,Shredder S,Technology,Machines,336.21,662.47,Riley Fox,Consumer,Central,Dallas
NM202401714411,2024-01-24,2024-01-31,CU0225,PR501,Technology,Phones,6,5616.32,0.1,1335.86,January,23.785325622471653,7.0,Galaxy S,Technology,Phones,713.41,1040.06,Sam Dean,Consumer,West,Los Angeles
NM202401840371,2024-01-15,2024-01-19,CU0023,PR514,Furniture,Bookcases,6,1351.35,0.15,391.17,January,28.946608946608947,4.0,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Taylor Hunt,Corporate,Central,Chicago
NM202401541479,2024-01-03,2024-01-07,CU0131,PR524,Office Supplies,Art,5,359.17,0.15,29.47,January,8.205028259598517,4.0,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Lee,Consumer,Central,Chicago
NM202401538983,2024-01-03,2024-01-03,CU0002,PR512,Furniture,Tables,4,2787.8,0.0,757.56,January,27.174115790228853,0.0,Standing Desk,Furniture,Tables,507.56,696.95,Alex Lee,Consumer,West,Seattle
NM202401514838,2024-01-07,2024-01-08,CU0048,PR501,Technology,Phones,8,7072.41,0.15,1365.13,January,19.302189776893595,1.0,Galaxy S,Technology,Phones,713.41,1040.06,Alex Dean,Corporate,West,Los Angeles
NM202401760369,2024-01-20,2024-01-26,CU0158,PR516,Office Supplies,Binders,6,57.84,0.0,28.56,January,49.377593360995846,6.0,Ring Binder,Office Supplies,Binders,4.88,9.64,Jordan Hunt,Home Office,South,Atlanta
NM202401570762,2024-01-08,2024-01-09,CU0063,PR511,Furniture,Chairs,4,475.24,0.0,224.56,January,47.251914821984684,1.0,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Lee,Consumer,Central,Chicago
NM202401353956,2024-01-31,2024-02-07,CU0064,PR506,Technology,Accessories,3,1961.4,0.0,976.56,January,49.788926277148974,7.0,Keyboard X,Technology,Accessories,328.28,653.8,Riley Roy,Home Office,West,Los Angeles
NM202401441302,2024-01-14,2024-01-16,CU0081,PR511,Furniture,Chairs,7,831.67,0.0,392.98,January,47.251914821984684,2.0,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Roy,Corporate,East,New York
NM202401404545,,,CU0035,PR508,Technology,Machines,2,367.12,0.2,0.0,,0.0,,InkFlow 20,Technology,Machines,118.24,229.45,Riley Cruz,Corporate,Central,Dallas
NM202401523982,2024-01-25,2024-01-31,CU0163,PR506,Technology,Accessories,3,1667.19,0.15,682.35,January,40.92814856135173,6.0,Keyboard X,Technology,Accessories,328.28,653.8,Drew Wood,Corporate,Central,Dallas
NM202401304973,2024-01-23,2024-01-23,CU0076,PR521,Office Supplies,Storage,5,224.1,0.1,34.2,January,15.261044176706829,0.0,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Lee,Corporate,Central,Dallas
NM202401230396,2024-01-01,2024-01-07,CU0173,PR522,Office Supplies,Storage,6,200.11,0.2,67.99,January,33.976313027834685,6.0,File Cabinet,Office Supplies,Storage,22.02,41.69,Taylor Cruz,Corporate,West,Seattle
NM202401541419,2024-01-26,2024-01-31,CU0040,PR505,Technology,Accessories,7,1155.73,0.15,368.09,January,31.849134313377693,5.0,BT Mouse,Technology,Accessories,112.52,194.24,Casey Hunt,Consumer,West,Los Angeles
NM202401134853,2024-01-24,2024-01-24,CU0228,PR523,Office Supplies,Art,7,357.21,0.0,86.66,January,24.260239075053892,0.0,Marker Set,Office Supplies,Art,38.65,51.03,Taylor Ray,Corporate,West,Los Angeles
NM202401598293,2024-01-16,2024-01-18,CU0139,PR517,Office Supplies,Binders,8,601.39,0.15,218.51,January,36.3341591978583,2.0,Poly Binder,Office Supplies,Binders,47.86,88.44,Jamie Ray,Corporate,West,Los Angeles
NM202401720165,2024-01-05,2024-01-06,CU0223,PR506,Technology,Accessories,3,1372.98,0.3,388.14,January,28.269894681641393,1.0,Keyboard X,Technology,Accessories,328.28,653.8,Drew Dean,Consumer,Central,Dallas
NM202401481461,2024-01-18,2024-01-20,CU0211,PR514,Furniture,Bookcases,2,450.45,0.15,130.39,January,28.946608946608944,2.0,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Jamie Cruz,Consumer,Central,Chicago
NM202401632365,2024-01-30,2024-02-02,CU0204,PR503,Technology,Phones,6,650.54,0.3,62.0,January,9.530543855873583,3.0,iView 11,Technology,Phones,98.09,154.89,Morgan Bell,Home Office,Central,Dallas
NM202401331984,,,CU0228,PR504,Technology,Accessories,3,1528.63,0.3,248.86,,16.279936936995874,,USB Hub,Technology,Accessories,426.59,727.92,Taylor Ray,Corporate,West,Los Angeles
NM202401857124,2024-01-16,2024-01-23,CU0100,PR510,Furniture,Chairs,4,970.56,0.0,303.32,January,31.252060666007253,7.0,Task Chair,Furniture,Chairs,166.81,242.64,Alex Hunt,Corporate,Central,Dallas
NM202401247182,2024-01-05,2024-01-11,CU0027,PR521,Office Supplies,Storage,4,119.52,0.4,-32.4,January,-27.10843373493976,6.0,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Shah,Consumer,East,New York
NM202401451588,2024-01-16,2024-01-21,CU0122,PR502,Technology,Phones,5,1586.0,0.0,773.8,January,48.78940731399747,5.0,Pixel Mini,Technology,Phones,162.44,317.2,Casey Ray,Home Office,East,Boston
NM202401542941,,,CU0185,PR501,Technology,Phones,4,4160.24,0.0,1306.6,,31.40684191296656,,Galaxy S,Technology,Phones,713.41,1040.06,Sam Shah,Consumer,East,New York
NM202401957465,2024-01-10,2024-01-13,CU0151,PR509,Technology,Machines,3,1788.67,0.1,780.04,January,43.61005663425897,3.0,Shredder S,Technology,Machines,336.21,662.47,Jamie Dean,Home Office,Central,Chicago
NM202401433902,2024-01-14,2024-01-17,CU0152,PR505,Technology,Accessories,6,815.81,0.3,140.69,January,17.245437050293575,3.0,BT Mouse,Technology,Accessories,112.52,194.24,Alex Hunt,Corporate,East,Boston
NM202401914103,2024-01-07,2024-01-08,CU0056,PR504,Technology,Accessories,8,3494.02,0.4,81.3,January,2.3268327027320965,1.0,USB Hub,Technology,Accessories,426.59,727.92,Jordan Wood,Corporate,East,New York
NM202401943212,2024-01-08,2024-01-14,CU0075,PR505,Technology,Accessories,1,155.39,0.2,42.87,January,27.58864791814145,6.0,BT Mouse,Technology,Accessories,112.52,194.24,Casey Dean,Consumer,West,Seattle
NM202401574742,2024-01-26,2024-02-02,CU0174,PR522,Office Supplies,Storage,8,266.82,0.2,0.0,January,0.0,7.0,File Cabinet,Office Supplies,Storage,22.02,41.69,Sam Lee,Corporate,East,New York
NM202401995222,2024-01-05,2024-01-07,CU0094,PR511,Furniture,Chairs,1,95.05,0.2,32.38,January,34.06628090478696,2.0,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Roy,Consumer,East,Boston
NM202401594352,2024-01-07,2024-01-08,CU0134,PR504,Technology,Accessories,6,4367.52,0.0,1807.98,January,41.39603253104737,1.0,USB Hub,Technology,Accessories,426.59,727.92,Morgan Fox,Home Office,Central,Chicago
NM202401861068,2024-01-26,2024-01-31,CU0065,PR504,Technology,Accessories,6,4367.52,0.0,1807.98,January,41.39603253104737,5.0,USB Hub,Technology,Accessories,426.59,727.92,Quinn Dean,Corporate,South,Atlanta
NM202401893970,2024-01-29,2024-02-05,CU0090,PR511,Furniture,Chairs,7,665.34,0.2,226.65,January,34.06528992695464,7.0,Mesh Chair,Furniture,Chairs,62.67,118.81,Riley Bell,Consumer,South,Miami
NM202401503953,2024-01-08,2024-01-14,CU0138,PR511,Furniture,Chairs,7,499.0,0.4,60.31,January,12.086172344689379,6.0,Mesh Chair,Furniture,Chairs,62.67,118.81,Casey Dean,Home Office,South,Atlanta
NM202401619606,,,CU0108,PR520,Office Supplies,Paper,8,79.2,0.0,37.52,,47.37373737373737,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Sam Dean,Consumer,East,New York
NM202401228455,2024-01-16,2024-01-23,CU0182,PR511,Furniture,Chairs,4,285.14,0.4,34.46,January,12.08529143578593,7.0,Mesh Chair,Furniture,Chairs,62.67,118.81,Taylor Fox,Consumer,East,Boston
NM202401319565,,,CU0108,PR506,Technology,Accessories,7,3890.11,0.15,1592.15,,40.92814856135173,,Keyboard X,Technology,Accessories,328.28,653.8,Sam Dean,Consumer,East,New York
NM202401301277,2024-01-21,2024-01-27,CU0043,PR514,Furniture,Bookcases,7,1669.31,0.1,549.1,January,32.89383038500937,6.0,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Drew Ray,Corporate,South,Miami
NM202401482175,2024-01-17,2024-01-19,CU0033,PR522,Office Supplies,Storage,1,33.35,0.2,11.33,January,33.973013493253376,2.0,File Cabinet,Office Supplies,Storage,22.02,41.69,Drew Cruz,Consumer,South,Miami
NM202401687656,2024-01-30,2024-02-04,CU0227,PR521,Office Supplies,Storage,8,338.64,0.15,34.8,January,10.276399716513112,5.0,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Cruz,Corporate,West,Los Angeles
NM202401505091,2024-01-08,2024-01-12,CU0029,PR520,Office Supplies,Paper,8,47.52,0.4,5.84,January,12.289562289562289,4.0,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Hunt,Home Office,West,Los Angeles
NM202401734789,2024-01-04,2024-01-05,CU0096,PR524,Office Supplies,Art,7,591.57,0.0,129.99,January,21.973730919417818,1.0,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Fox,Home Office,East,Boston
NM202401384485,2024-01-31,2024-02-06,CU0130,PR505,Technology,Accessories,2,388.48,0.0,163.44,January,42.07166392092257,6.0,BT Mouse,Technology,Accessories,112.52,194.24,Jordan Fox,Home Office,Central,Chicago
NM202401735888,2024-01-16,2024-01-17,CU0038,PR504,Technology,Accessories,4,1747.01,0.4,40.65,January,2.3268327027320965,1.0,USB Hub,Technology,Accessories,426.59,727.92,Casey Dean,Consumer,South,Miami
NM202401631781,2024-01-29,2024-01-30,CU0167,PR502,Technology,Phones,8,2283.84,0.0,984.32,January,43.0993414599972,1.0,Pixel Mini,Technology,Phones,162.44,317.2,Quinn Cruz,Consumer,South,Miami
NM202401334646,,,CU0026,PR522,Office Supplies,Storage,7,175.1,0.4,20.96,,11.970302684180469,,File Cabinet,Office Supplies,Storage,22.02,41.69,Casey Roy,Consumer,South,Atlanta
NM202401413792,2024-01-24,2024-01-27,CU0144,PR518,Office Supplies,Paper,8,432.96,0.2,160.96,January,37.17664449371767,3.0,Copy Paper,Office Supplies,Paper,34.0,67.65,Morgan Cruz,Consumer,West,Seattle
NM202401513975,2024-01-19,2024-01-21,CU0073,PR524,Office Supplies,Art,1,59.16,0.3,-6.78,January,-11.460446247464503,2.0,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Wood,Home Office,West,Los Angeles
NM202401689663,2024-01-09,2024-01-16,CU0093,PR505,Technology,Accessories,2,388.48,0.0,163.44,January,42.07166392092257,7.0,BT Mouse,Technology,Accessories,112.52,194.24,Taylor Bell,Consumer,East,New York
NM202401404735,2024-01-12,2024-01-12,CU0187,PR520,Office Supplies,Paper,6,53.46,0.0,22.2,January,41.52637485970819,0.0,Sticky Notes,Office Supplies,Paper,5.21,9.9,Taylor Bell,Home Office,East,Boston
NM202401241541,2024-01-26,2024-01-31,CU0054,PR519,Office Supplies,Paper,7,67.0,0.15,16.67,January,24.880597014925378,5.0,Cardstock,Office Supplies,Paper,7.19,11.26,Casey Ray,Corporate,South,Miami
NM202401750393,2024-01-18,2024-01-18,CU0219,PR519,Office Supplies,Paper,1,11.26,0.0,4.07,January,36.145648312611016,0.0,Cardstock,Office Supplies,Paper,7.19,11.26,Sam Fox,Consumer,West,Los Angeles
NM202401210235,2024-01-06,2024-01-12,CU0089,PR512,Furniture,Tables,2,1393.9,0.0,378.78,January,27.174115790228853,6.0,Standing Desk,Furniture,Tables,507.56,696.95,Drew Roy,Consumer,West,Los Angeles
NM202401485622,,,CU0205,PR504,Technology,Accessories,8,4949.86,0.15,1537.14,,31.054211634268448,,USB Hub,Technology,Accessories,426.59,727.92,Jordan Lee,Consumer,Central,Dallas
NM202401863217,2024-01-06,2024-01-08,CU0157,PR524,Office Supplies,Art,6,507.06,0.0,111.42,January,21.973730919417818,2.0,Sketch Pad,Office Supplies,Art,65.94,84.51,Sam Ray,Corporate,South,Atlanta
NM202401106526,2024-01-28,2024-02-01,CU0081,PR520,Office Supplies,Paper,5,29.7,0.4,3.65,January,12.289562289562289,4.0,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Roy,Corporate,East,New York
NM202401523586,2024-01-30,2024-01-30,CU0102,PR501,Technology,Phones,8,4992.29,0.4,-714.99,January,-14.32188434566101,0.0,Galaxy S,Technology,Phones,713.41,1040.06,Riley Dean,Consumer,West,Los Angeles
NM202401924220,2024-01-12,2024-01-14,CU0029,PR514,Furniture,Bookcases,1,238.47,0.1,78.44,January,32.89302637648341,2.0,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Casey Hunt,Home Office,West,Los Angeles
NM202401525598,,,CU0104,PR506,Technology,Accessories,6,3530.52,0.1,1560.84,,44.209918085721085,,Keyboard X,Technology,Accessories,328.28,653.8,Riley Wood,Home Office,East,New York
NM202401541165,2024-01-08,2024-01-12,CU0070,PR516,Office Supplies,Binders,1,9.64,0.0,4.76,January,49.377593360995846,4.0,Ring Binder,Office Supplies,Binders,4.88,9.64,Casey Wood,Consumer,Central,Dallas
NM202401546778,,,CU0126,PR519,Office Supplies,Paper,6,47.29,0.3,4.15,,8.775639670120535,,Cardstock,Office Supplies,Paper,7.19,11.26,Quinn Cruz,Consumer,South,Atlanta
NM202401852394,2024-01-23,2024-01-28,CU0128,PR521,Office Supplies,Storage,7,348.6,0.0,82.74,January,23.73493975903614,5.0,Storage Box,Office Supplies,Storage,37.98,49.8,Jordan Shah,Home Office,East,New York
NM202401721820,2024-01-20,2024-01-27,CU0069,PR518,Office Supplies,Paper,7,426.2,0.1,188.2,January,44.157672454246836,7.0,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Shah,Consumer,East,New York
NM202401642893,2024-01-01,2024-01-04,CU0072,PR518,Office Supplies,Paper,5,304.43,0.1,134.43,January,44.157934500542,3.0,Copy Paper,Office Supplies,Paper,34.0,67.65,Jordan Fox,Consumer,South,Atlanta
NM202401160544,2024-01-04,2024-01-08,CU0118,PR501,Technology,Phones,1,1040.06,0.0,326.65,January,31.40684191296656,4.0,Galaxy S,Technology,Phones,713.41,1040.06,Alex Lee,Consumer,South,Miami
NM202401657590,2024-01-31,2024-02-01,CU0138,PR513,Furniture,Tables,4,914.54,0.1,130.42,January,14.260721236905985,1.0,Meeting Table,Furniture,Tables,196.03,254.04,Casey Dean,Home Office,South,Atlanta
